ep_returns,ep_lens
27.631523348356477,95.23809523809524
31.984544333689986,108.10810810810811
29.772584972091096,105.26315789473684
28.951807006220978,102.56410256410257
25.742370172666565,93.02325581395348
32.81126861368174,114.28571428571429
30.869377828929245,108.10810810810811
28.851421117127746,102.56410256410257
28.885782218288544,102.56410256410257
29.993597289576368,105.26315789473684
28.559949568753872,100.0
27.99823953449777,100.0
30.195146370156476,105.26315789473684
28.96586037120396,105.26315789473684
29.91028000914877,105.26315789473684
31.581194970636073,111.11111111111111
29.69603504753099,108.10810810810811
27.50423666314501,97.5609756097561
31.695728870921357,114.28571428571429
29.29211739439904,102.56410256410257
29.76487064751379,105.26315789473684
30.870575524936264,105.26315789473684
28.99219231723552,102.56410256410257
33.92708103286482,114.28571428571429
30.127823913248804,111.11111111111111
28.66542687377764,108.10810810810811
28.791041572333203,114.28571428571429
27.918388417528924,108.10810810810811
32.297663207728355,117.6470588235294
28.257037997298074,108.10810810810811
31.517550535347834,114.28571428571429
30.16502996853186,108.10810810810811
29.57727786569348,105.26315789473684
31.06271174016278,111.11111111111111
32.81932841839793,114.28571428571429
27.354266143805297,100.0
27.313790328099948,102.56410256410257
32.23592535133554,121.21212121212122
29.810358963206085,105.26315789473684
29.902710669476736,108.10810810810811
31.01006805391124,114.28571428571429
30.139296645092852,108.10810810810811
29.201457429989752,108.10810810810811
30.057902176015443,105.26315789473684
30.165485861723795,108.10810810810811
32.35999077509046,114.28571428571429
37.605967860666446,129.03225806451613
29.80934270228269,105.26315789473684
34.13063682870021,125.0
36.8034894189429,133.33333333333334
34.0233537955082,114.28571428571429
34.54573662388907,114.28571428571429
32.68921271678729,114.28571428571429
37.523591419355064,133.33333333333334
37.477996966967055,125.0
30.84294517825365,114.28571428571429
35.787369380480925,129.03225806451613
34.05916199474617,121.21212121212122
32.6714717775998,117.6470588235294
34.972384364838014,121.21212121212122
34.02565023832648,117.6470588235294
35.026941088883675,117.6470588235294
29.010598262148683,108.10810810810811
34.57521664632788,121.21212121212122
35.16359906846179,129.03225806451613
41.29660825190616,142.85714285714286
33.14000333083819,121.21212121212122
42.11981479936397,142.85714285714286
41.463623982122314,142.85714285714286
33.301323317018195,117.6470588235294
36.73998308060676,125.0
39.91380483911651,133.33333333333334
31.27468553797953,114.28571428571429
37.95646049748192,129.03225806451613
37.158013376476475,133.33333333333334
34.072734590739,121.21212121212122
39.88895972321972,142.85714285714286
31.84657956600964,117.6470588235294
35.92235140082915,125.0
30.734822478816607,111.11111111111111
32.69524739066591,114.28571428571429
35.921655343747986,125.0
31.03866048529166,111.11111111111111
33.51184458645076,117.6470588235294
38.99990325154661,133.33333333333334
32.351270808409076,111.11111111111111
32.95383795319698,121.21212121212122
38.74422992946324,137.93103448275863
36.42926219214344,133.33333333333334
33.64413555483327,114.28571428571429
32.03067133003954,117.6470588235294
37.8738903526651,137.93103448275863
37.131379976117636,133.33333333333334
35.02869878144859,129.03225806451613
35.67433492837605,129.03225806451613
35.94171808303318,129.03225806451613
34.330994483858134,125.0
34.690666564041116,125.0
38.58003564801383,133.33333333333334
36.3193263472107,129.03225806451613
44.55574567930668,153.84615384615384
40.48648611855566,142.85714285714286
34.36977295608401,117.6470588235294
38.25619808847444,133.33333333333334
29.640382856837206,114.28571428571429
38.44046370366936,137.93103448275863
39.46429981809735,137.93103448275863
34.95327117798326,129.03225806451613
39.77111833848193,137.93103448275863
36.76729693602221,133.33333333333334
34.000997145517445,121.21212121212122
36.71179160067679,133.33333333333334
38.130562961606195,137.93103448275863
36.08846436082454,133.33333333333334
36.6384870720698,133.33333333333334
28.634084169883984,111.11111111111111
34.609588263097365,125.0
30.83316199704315,114.28571428571429
36.27207584207057,129.03225806451613
35.42180746191815,121.21212121212122
32.18198357127642,121.21212121212122
41.574179422370854,142.85714285714286
35.16550979529238,125.0
34.535506964557754,121.21212121212122
38.01440337228518,137.93103448275863
34.28611577283638,129.03225806451613
38.1532933619426,148.14814814814815
34.566734586541955,125.0
36.084186811156975,133.33333333333334
31.786689922659683,117.6470588235294
34.897674599528344,125.0
34.05456572641252,121.21212121212122
45.15368693207162,160.0
39.9128587168696,137.93103448275863
36.591522223687264,129.03225806451613
34.24802516870628,125.0
39.48902842205558,137.93103448275863
39.10414331084917,142.85714285714286
43.05013256257057,153.84615384615384
32.164769992996824,121.21212121212122
43.51209453565771,160.0
41.18640793261776,148.14814814814815
36.43016571900803,133.33333333333334
46.67993076451549,166.66666666666666
38.63002779314358,133.33333333333334
43.33789617959546,153.84615384615384
41.347195360842626,148.14814814814815
36.619389101937756,137.93103448275863
39.50157591554636,142.85714285714286
45.495403783144596,160.0
43.49116192224112,153.84615384615384
48.82494077185652,181.8181818181818
48.253237827306386,173.91304347826087
39.11949426394143,142.85714285714286
37.08718074536804,133.33333333333334
43.922681399149916,148.14814814814815
35.93956305157864,133.33333333333334
38.60664458502135,137.93103448275863
35.42115374857048,129.03225806451613
34.05896454865407,125.0
45.74020068596507,153.84615384615384
42.638892519590904,153.84615384615384
41.60557102863027,153.84615384615384
39.16234336116534,148.14814814814815
42.62660580154453,153.84615384615384
38.02492818793472,137.93103448275863
38.55075515577496,137.93103448275863
40.110852148632226,148.14814814814815
43.120398069473005,160.0
45.52792273850748,166.66666666666666
33.759132858296155,129.03225806451613
51.39119745159141,190.47619047619048
38.03893756325416,142.85714285714286
38.30451412654828,148.14814814814815
48.2406715017824,166.66666666666666
45.435248259074136,166.66666666666666
45.52383598740565,166.66666666666666
40.49320255146217,153.84615384615384
40.18041786209236,148.14814814814815
40.627829591991905,148.14814814814815
43.46785606400063,160.0
45.46753420047441,160.0
54.80403937565264,190.47619047619048
38.22448680840348,148.14814814814815
35.81157694943903,129.03225806451613
37.28189459016407,142.85714285714286
41.81548528084385,148.14814814814815
44.84175956200943,166.66666666666666
36.86565917612577,137.93103448275863
47.56703231472236,166.66666666666666
47.937182685434315,166.66666666666666
49.874396270025,173.91304347826087
45.949725557402616,166.66666666666666
43.523215333732416,153.84615384615384
42.06823796985349,153.84615384615384
42.02148216423674,153.84615384615384
47.70853824276082,166.66666666666666
45.01733761520889,160.0
45.34849457284729,153.84615384615384
42.04006971276318,153.84615384615384
48.22324192446199,173.91304347826087
42.86315234761038,153.84615384615384
56.87197040758985,190.47619047619048
39.006794727223514,142.85714285714286
42.109169847902685,142.85714285714286
